C1=CCCC1,122.897029499989
C1=CCOC1,127.746328000058
O=c1[nH]cc[nH]1,84.4885899999542
O=c1[nH]cco1,102.83820950004
O=c1occo1,120.037859999895
c1ccccc1,70.5401836666657
O=C1CC=CC1,123.721436499997
O=C1CC=CN1,118.546575999929
O=C1C=CCC1,104.240226499933
O=C1C=CCN1,115.532502000077
CC1=CCCC1,107.304185000032
CC1CC=CC1,124.246536500015
OC1CC=CC1,122.287913499885
C1=C[C@H]2C[C@@H]1C2,182.406612499954
C1=CCOCC1,127.809339999974
C1=CCCCC1,123.852711500039
C1=C[C@H]2C[C@H]2C1,125.921605500039
C1=C[C@H]2O[C@H]2C1,140.952592999922
ON=C1CC=CC1,122.907531499963
ON=C1C=CCC1,108.711452999986
O=c1ccocc1,79.9858575000547
O=c1cccc[nH]1,79.2664705000054
O=c1nccc[nH]1,91.6155097499441
O=c1cncc[nH]1,71.7575405000099
O=c1cccco1,89.9102474999961
O=c1nccco1,106.214602499947
O=c1cncco1,84.1958467500217
Cc1ccccc1,65.7223911666911
Oc1ccccc1,64.0630751666519
Cn1cc[nH]c1=O,83.5827925000024
Cn1ccoc1=O,102.071563500035
O=Cn1cccc1,84.6198649999958
CC1(C)CC=CC1,118.72773549992
CC1(O)CC=CC1,125.449015499964
CC1(C)C=CCC1,118.147499999892
CC1(C)C=CCO1,124.682369500108
O=C1C=CC(=O)C1,110.165979999896
O=C1C=CC(=O)N1,141.094369999863
C[C@H]1C=C[C@@H](C)O1,128.589113500095
C[C@]12C=C[C@H](C1)C2,183.070863999994
O[C@]12C=C[C@H](C1)C2,184.157821000085
[NH][C]1CC=CCO1,122.828766500012
O=C1CC=CCN1,119.197700000076
O=C1CC=CCO1,119.961720499938
O=C1CC=CCC1,123.162205000066
O=C1CCC=CN1,105.437454500044
O=C1NC=CCO1,112.276881999939
O=C1NC=CCN1,103.163771499964
O=C1C=CCCC1,108.661568500112
O=C1C=CCNC1,110.024203000104
O=C1C=CCOC1,112.311013500002
O=C1C=CCCN1,118.328659500032
O=C1C=CCCO1,112.47379449989
CC1=CCCCC1,111.741279999948
CC1=CCOCC1,115.406477999947
C[C@H]1CC=CCO1,127.52316049995
[NH][C]1NC=CC1=O,97.574081999899
O=C1C=CCC1=O,107.506348500044
O=C1C=CNC1=O,115.739916500001
C[C@H]1C=CCC1=O,125.77720300003
C[C@H]1C=CNC1=O,121.437251499944
CN1C=CCC1=O,119.426118499947
O=C1CC=C[C@@H]1O,133.71408949999
O=C1NC=C[C@@H]1O,140.829194499935
C[C@H]1CC=CC1=O,106.59792549995
CN1CC=CC1=O,117.656531499938
O=C1C=CC[C@@H]1O,110.003199000008
C[C@H]1C=CC[C@H]1O,123.776572000007
C[C@@H]1C=CC[C@@H]1C,120.234772499995
C[C@H]1CC=C[C@H]1O,122.705368000025
O[C@H]1CC=C[C@H]1O,120.759872500012
C[C@@]12CC=C[C@@H]1C2,126.160525999958
C[C@]12CC=C[C@H]1O2,140.921087000002
O[C@@]12CC=C[C@@H]1C2,128.218918000134
C[C@@]12C=CC[C@@H]1C2,125.816585499931
O[C@@]12C=CC[C@@H]1C2,129.195604000056
C1=C[C@H]2C[C@@H](C1)C2,119.581023000004
C#CC1=CCCC1,98.5717719999172
N#CC1=CCCC1,105.760390999975
C#CC1CC=CC1,126.480836999896
N#CC1CC=CC1,126.622613999985
O=CC1=CCCC1,89.7868490000092
O=CC1CC=CC1,117.646029499964
O=CN1CC=CC1,125.76932650005
O=CN1C=CCC1,114.282764000098
CN=C1C=CCO1,111.000888999877
CCC1=CCCC1,109.394082999904
OCC1=CCCC1,111.812168500068
CCC1CC=CC1,124.280667999929
COC1CC=CC1,123.332862499934
OCC1CC=CC1,121.705052500014
C1=CCC2(C1)CC2,120.066740499971
C1=CCC2(C1)CO2,122.419188500002
C1=CC2(CC1)CC2,116.033972500005
C1=CC2(CC2)OC1,123.640046000053
C1=C[C@H]2C=C[C@@H]1C2,158.815182249969
C1=C[C@H]2C=C[C@@H]1O2,176.100161499982
C1=C[C@@H]2CC[C@H]1C2,147.70800449988
C1=C[C@H]2CC[C@@H]1O2,160.643842999904
C1=CC=CCC=C1,106.127085833328
C1=CCCCC=C1,108.723267749956
C1=CCOCC=C1,117.195756249982
C1=CCCC=CC1,119.872453500014
C1=CCCOCC1,118.428428499929
C1=CCCCCC1,113.605385000017
C1=CCOCCC1,123.905221499981
C1=CCOCOC1,136.644147499905
C1=CC[C@H]2O[C@H]2C1,117.709041499954
C1=C[C@H]2C[C@H]2CC1,110.672701500109
C1=C[C@@H]2O[C@@H]2CC1,123.514022000073
C1=C[C@@H]2CC[C@@H]2C1,121.282346999887
C1=C[C@@H]2OC[C@@H]2C1,118.90889499991
C1=C[C@H]2CO[C@H]2C1,114.66083599989
O[C@H]1[C@H]2CC=C[C@@H]12,121.07230699997
O=C1C=C[C@H]2C[C@@H]12,120.279405999882
O=C1C=C[C@H]2CN12,112.775727000023
O=C1C=C[C@H]2N[C@@H]12,135.49942949996
O=C1C=C[C@H]2O[C@@H]12,144.360491999974
C[C@H]1C=C[C@H]2O[C@@H]12,142.556773500051
O[C@H]1C=C[C@H]2C[C@@H]12,131.458785000013
O[C@H]1C=C[C@H]2N[C@@H]12,139.752739499967
O[C@H]1C=C[C@H]2O[C@@H]12,144.659798999965
O=C1[C@@H]2C=C[C@H]1N2,159.002905500018
O=C1[C@@H]2C=C[C@H]1O2,159.643527500042
C[C@@H]1[C@H]2C=C[C@@H]1C2,179.996403499995
C1=C[C@H]2[C@@H]3C[C@H]2[C@H]13,173.217362499948
C1=C[C@H]2[C@@H]3O[C@H]2[C@H]13,172.159285999933
C1=C[C@H]2O[C@H]3[C@@H]1[C@H]32,149.157280499952
O=C1CC=CC1=NO,98.0230425001087
O=C1C=CCC1=NO,106.479778000099
O=C1NC=CC1=NO,93.2315050001175
C[C@H]1C=CCC1=NO,124.414568499889
ON=C1CC=C[C@H]1O,132.262188000074
C[C@H]1CC=CC1=NO,110.418027999856
ON=C1C=CC[C@H]1O,111.956571000001
ON=C1C=C[C@H]2C[C@@H]12,119.116309499983
ON=C1C=C[C@H]2N[C@@H]12,132.868678499886
ON=C1C=C[C@H]2O[C@@H]12,139.143623500012
ON=C1[C@@H]2C=C[C@H]1N2,183.855888499952
ON=C1[C@@H]2C=C[C@H]1O2,188.040935499982
