c1ccccc1,70.657
Cc1ccccc1,68.299
CCc1ccccc1,67.978
O=C(O)c1ccccc1,65.773
Sc1ccccc1,70.364
Oc1ccccc1,65.954
Nc1ccccc1,63.637
O=Cc1ccccc1,62.73
c1ccncc1,63.889
c1ccpcc1,68.983
C1=CCOC=C1,113.139
C1=COC=CC1,107.99
C1=CCSC=C1,114.291
C1=CSC=CC1,118.205
c1cncnc1,57.343
c1cnccn1,59.772
c1ncncn1,47.295
c1cpcpc1,74.621
c1cpccp1,75.249
c1pcpcp1,80.748
C1=COC=CO1,119.817
C1=CSC=CS1,124.297
O=C(O)c1ccccc1C(=O)O,71.453
O=C(O)c1cccc(C(=O)O)c1,60.637
O=C(O)c1ccc(C(=O)O)cc1,60.707
O=C(O)c1cccc(C(=O)O)c1C(=O)O,70.476
O=C(O)c1ccc(C(=O)O)c(C(=O)O)c1,66.875
O=C(O)c1cc(C(=O)O)cc(C(=O)O)c1,54.971
Cc1ccccc1C,64.503
Cc1cccc(C)c1,65.536
Cc1ccc(C)cc1,62.521
Cc1cccc(C)c1C,60.567
Cc1ccc(C)c(C)c1,65.187
Cc1cc(C)cc(C)c1,62.73
Sc1ccccc1S,70.992
Sc1cccc(S)c1,69.555
Sc1ccc(S)cc1,70.141
Sc1cccc(S)c1S,71.718
Sc1ccc(S)c(S)c1,70.281
Sc1cc(S)cc(S)c1,68.592
O=Cc1ccccc1C=O,62.716
O=Cc1cccc(C=O)c1,55.948
O=Cc1ccc(C=O)cc1,57.525
O=Cc1cccc(C=O)c1C=O,62.256
O=Cc1ccc(C=O)c(C=O)c1,56.967
O=Cc1cc(C=O)cc(C=O)c1,51.3
Nc1ccccc1N,55.138
Nc1cccc(N)c1,53.17
Nc1ccc(N)cc1,56.185
Nc1cccc(N)c1N,48.509
Nc1ccc(N)c(N)c1,47.267
Nc1cc(N)cc(N)c1,44.197
Oc1ccccc1O,62.479
Oc1cccc(O)c1,59.59
Oc1ccc(O)cc1,62.8
Oc1cccc(O)c1O,58.851
Oc1ccc(O)c(O)c1,57.246
Oc1cc(O)cc(O)c1,52.947
CCc1ccccc1CC,62.367
CCc1cccc(CC)c1,60.804
CCc1ccc(CC)cc1,64.224
CCc1cccc(CC)c1CC,59.144
CCc1ccc(CC)c(CC)c1,59.172
CCc1cc(CC)cc(CC)c1,57.65
C1=CCC=C1,110.544
CC1C=CC=C1,113.349
CC1=CC=CC1,106.943
CC1=CCC=C1,106.796
OC1=CCC=C1,103.028
NC1=CCC=C1,98.234
SC1=CCC=C1,105.352
CCC1=CCC=C1,104.912
O=C(O)C1=CCC=C1,103.426
O=CC1=CCC=C1,99.114
c1cc[nH]c1,60.218
C1=CCN=C1,90.74
C1=CN=CC1,95.178
c1cc[pH]c1,107.152
C1=CCP=C1,101.291
C1=CP=CC1,110.565
c1ccoc1,78.389
c1ccsc1,109.769
c1c[nH]cn1,37.002
C1=NC=NC1,74.6
C1=NCN=C1,74.035
c1c[pH]cp1,100.872
C1=PC=PC1,100.181
C1=PCP=C1,88.626
CC1=CC=C[C@H]1C,106.273
CC1=C(C)CC=C1,100.474
CC1=CCC=C1C,103.091
CC1=C[C@H](C)C=C1,106.629
CC1=CCC(C)=C1,102.065
CC1=CC=C(C)C1,102.547
CC1=C(C)[C@H](C)C=C1,101.689
CC1=CC=C(C)C1C,100.474
CC1=CCC(C)=C1C,97.669
CC1=C[C@@H](C)C(C)=C1,100.788
CC1=CC(C)C=C1C,100.998
CC1=CC(C)=C(C)C1,97.46
OC1=CC=C[C@H]1O,110.669
OC1=C(O)CC=C1,102.798
OC1=CCC=C1O,93.608
OC1=C[C@H](O)C=C1,111.004
OC1=CCC(O)=C1,89.756
OC1=CC=C(O)C1,95.22
OC1=C(O)[C@H](O)C=C1,121.032
OC1=CC=C(O)C1O,121.094
OC1=CCC(O)=C1O,103.133
OC1=C[C@@H](O)C(O)=C1,108.115
OC1=CC(O)C=C1O,108.932
OC1=CC(O)=C(O)C1,107.006
NC1=CC=C[C@H]1N,95.722
NC1=C(N)CC=C1,90.133
NC1=CCC=C1N,81.215
NC1=C[C@H](N)C=C1,101.375
NC1=CCC(N)=C1,84.92
NC1=CC=C(N)C1,94.529
NC1=C(N)[C@H](N)C=C1,90.112
NC1=CC=C(N)C1N,86.616
NC1=CCC(N)=C1N,73.511
NC1=C[C@@H](N)C(N)=C1,81.048
NC1=CC(N)C=C1N,87.516
NC1=CC(N)=C(N)C1,79.624
SC1=CC=C[C@H]1S,112.051
SC1=C(S)CC=C1,102.903
SC1=CCC=C1S,105.31
SC1=C[C@H](S)C=C1,112.093
SC1=CCC(S)=C1,102.003
SC1=CC=C(S)C1,102.986
SC1=C(S)[C@H](S)C=C1,104.724
SC1=CC=C(S)C1S,101.521
SC1=CCC(S)=C1S,100.014
SC1=C[C@@H](S)C(S)=C1,106.127
SC1=CC(S)C=C1S,107.613
SC1=CC(S)=C(S)C1,97.23
CCC1=CC=C[C@H]1CC,107.215
CCC1=C(CC)CC=C1,100.998
CCC1=CCC=C1CC,99.114
CCC1=C[C@H](CC)C=C1,107.236
CCC1=CCC(CC)=C1,99.721
CCC1=CC=C(CC)C1,100.412
CCC1=C(CC)[C@H](CC)C=C1,100.474
CCC1=CC=C(CC)C1CC,99.553
CCC1=CCC(CC)=C1CC,93.964
CCC1=C[C@@H](CC)C(CC)=C1,101.479
CCC1=CC(CC)C=C1CC,101.458
CCC1=CC(CC)=C(CC)C1,95.953
O=CC1=CC=C[C@H]1C=O,100.516
O=CC1=C(C=O)CC=C1,93.985
O=CC1=CCC=C1C=O,95.471
O=CC1=C[C@H](C=O)C=C1,106.985
O=CC1=CCC(C=O)=C1,85.486
O=CC1=CC=C(C=O)C1,82.827
O=CC1=C(C=O)[C@H](C=O)C=C1,97.69
O=CC1=CC=C(C=O)C1C=O,90.552
O=CC1=CCC(C=O)=C1C=O,85.402
O=CC1=C[C@@H](C=O)C(C=O)=C1,91.347
O=CC1=CC(C=O)C=C1C=O,102.589
O=CC1=CC(C=O)=C(C=O)C1,81.362
O=C(O)C1=CC=C[C@H]1C(=O)O,106.65
O=C(O)C1=C(C(=O)O)CC=C1,107.362
O=C(O)C1=CCC=C1C(=O)O,107.089
O=C(O)C1=C[C@H](C(=O)O)C=C1,109.267
O=C(O)C1=CCC(C(=O)O)=C1,90.803
O=C(O)C1=CC=C(C(=O)O)C1,88.333
O=C(O)C1=C(C(=O)O)[C@H](C(=O)O)C=C1,114.877
O=C(O)C1=CC=C(C(=O)O)C1C(=O)O,102.296
O=C(O)C1=CCC(C(=O)O)=C1C(=O)O,103.196
O=C(O)C1=C[C@@H](C(=O)O)C(C(=O)O)=C1,101.793
O=C(O)C1=CC(C(=O)O)C=C1C(=O)O,115.505
O=C(O)C1=CC(C(=O)O)=C(C(=O)O)C1,99.344
c1ccc2ccccc2c1,66.331
Cc1cccc2ccccc12,64.388
CC12C=CC=CC1C=CC=C2,116.133
C[C@@]12C=CC=CC1=CC=CC2,101.186
C[C@@]12C=CC=CC1=CCC=C2,106.179
Cc1ccc2ccccc2c1,64.849
CCc1ccc2ccccc2c1,64.33
Oc1ccc2ccccc2c1,63.417
Nc1ccc2ccccc2c1,61.533
O=C(O)c1ccc2ccccc2c1,62.412
Sc1ccc2ccccc2c1,65.904
O=Cc1ccc2ccccc2c1,61.298
c1ccc2ncccc2c1,62.169
C1=CC2C=CC=CN2C=C1,103.489
C1=CCN2C=CC=CC2=C1,89.411
C1=CC2=CCC=CN2C=C1,90.813
c1ccc2cnccc2c1,62.228
c1ccc2pcccc2c1,66.071
C1=CC2C=CC=CP2C=C1,120.99
C1=CCP2C=CC=CC2=C1,124.214
C1=CC2=CCC=CP2C=C1,132.451
c1ccc2cpccc2c1,65.142
